danceability,energy,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,Genre
0.647,0.801,-2.946,0,0.0451,0.0,0.0628,0.517,180.108,latin
0.736,0.569,-3.559,0,0.144,5.27e-05,0.112,0.433,171.973,latin
0.791,0.907,-2.223,1,0.0132,0.211,0.245,0.828,164.107,latin
0.859,0.575,-6.845,1,0.0941,0.00018,0.105,0.607,93.007,latin
0.685,0.909,-4.034,0,0.0471,0.0,0.35,0.922,95.004,latin
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,latin
0.685,0.909,-4.034,0,0.0471,0.0,0.35,0.922,95.004,latin
0.712,0.539,-5.194,1,0.116,0.0,0.219,0.406,167.764,latin
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,latin
0.764,0.685,-5.548,0,0.27,0.0,0.318,0.925,82.027,latin
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,latin
0.685,0.909,-4.034,0,0.0471,0.0,0.35,0.922,95.004,latin
0.647,0.801,-2.946,0,0.0451,0.0,0.0628,0.517,180.108,latin
0.798,0.857,-3.748,1,0.0519,4.99e-05,0.142,0.581,102.998,latin
0.736,0.569,-3.559,0,0.144,5.27e-05,0.112,0.433,171.973,latin
0.801,0.702,-4.952,1,0.49,1.86e-06,0.269,0.524,99.043,latin
0.793,0.737,-4.731,0,0.0765,0.0,0.0747,0.697,167.969,latin
0.791,0.907,-2.223,1,0.0132,0.211,0.245,0.828,164.107,latin
0.793,0.737,-4.731,0,0.0765,0.0,0.0747,0.697,167.969,latin
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,latin
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,latin
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,latin
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,latin
0.825,0.807,-5.753,1,0.0741,4.79e-06,0.138,0.816,103.053,latin
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,latin
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,latin
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,latin
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,latin
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,latin
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,latin
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,latin
0.709,0.56,-4.867,0,0.034,0.0,0.315,0.541,170.082,latin
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,latin
0.639,0.791,-4.443,0,0.0275,0.0,0.362,0.933,92.603,latin
0.728,0.68,-4.129,0,0.0865,1.06e-06,0.1,0.704,179.839,latin
0.924,0.723,-3.142,1,0.0177,2.61e-05,0.113,0.643,126.998,latin
0.741,0.582,-4.445,1,0.291,0.000101,0.152,0.713,186.096,latin
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,latin
0.855,0.638,-5.925,1,0.275,0.000259,0.105,0.641,81.988,latin
0.736,0.569,-3.559,0,0.144,5.27e-05,0.112,0.433,171.973,latin
0.755,0.844,-6.234,0,0.328,8.8e-06,0.555,0.745,171.867,latin
0.662,0.788,-4.55,0,0.0191,0.0,0.0559,0.711,179.876,latin
0.639,0.791,-4.443,0,0.0275,0.0,0.362,0.933,92.603,latin
0.821,0.602,-6.628,1,0.108,0.0,0.246,0.628,90.035,latin
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,latin
0.705,0.562,-3.378,0,0.257,0.0,0.137,0.569,163.893,latin
0.664,0.659,-4.232,0,0.0625,0.00024,0.0874,0.797,175.826,latin
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,latin
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,latin
0.611,0.781,-5.261,1,0.08,0.0,0.264,0.413,186.162,latin
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,latin
0.821,0.602,-6.628,1,0.108,0.0,0.246,0.628,90.035,latin
0.828,0.763,-7.613,1,0.0741,0.0103,0.0882,0.861,90.004,latin
0.889,0.641,-4.494,1,0.0515,2.75e-05,0.19,0.588,87.99,latin
0.811,0.812,-4.47,1,0.151,0.000362,0.152,0.689,87.98,latin
0.747,0.74,-4.325,0,0.0165,9.94e-05,0.101,0.552,176.062,latin
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,latin
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,latin
0.924,0.723,-3.142,1,0.0177,2.61e-05,0.113,0.643,126.998,latin
0.802,0.828,-3.601,1,0.0217,0.0,0.0692,0.722,91.983,latin
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,latin
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,latin
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,latin
0.896,0.859,-4.232,0,0.154,0.000109,0.212,0.938,93.016,latin
0.774,0.914,-4.739,1,0.193,0.0,0.427,0.816,98.031,latin
0.881,0.696,-3.838,0,0.136,4.06e-05,0.0927,0.781,97.002,latin
0.793,0.737,-4.731,0,0.0765,0.0,0.0747,0.697,167.969,latin
0.749,0.815,-6.381,0,0.228,0.00117,0.0838,0.866,102.218,latin
0.881,0.696,-3.838,0,0.136,4.06e-05,0.0927,0.781,97.002,latin
0.699,0.529,-7.548,1,0.0317,3.59e-05,0.285,0.121,119.987,latin
0.792,0.895,-3.112,0,0.165,0.0,0.0501,0.794,94.968,latin
0.792,0.895,-3.112,0,0.165,0.0,0.0501,0.793,94.968,latin
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,latin
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,latin
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,latin
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,latin
0.825,0.807,-5.753,1,0.0741,4.79e-06,0.138,0.816,103.053,latin
0.639,0.791,-4.443,0,0.0275,0.0,0.362,0.933,92.603,latin
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,latin
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,latin
0.696,0.668,-5.063,1,0.361,0.0038,0.311,0.761,184.332,latin
0.924,0.723,-3.142,1,0.0177,2.61e-05,0.113,0.643,126.998,latin
0.503,0.548,-7.564,0,0.0751,0.000234,0.145,0.441,94.036,latin
0.756,0.8,-3.673,1,0.066,0.0,0.0646,0.718,128.022,latin
0.652,0.595,-4.04,1,0.15,0.000106,0.0836,0.421,172.277,latin
0.637,0.583,-5.686,0,0.258,8.19e-05,0.367,0.305,176.025,latin
0.637,0.583,-5.686,0,0.258,8.19e-05,0.367,0.305,176.025,latin
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,latin
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,latin
0.689,0.675,-4.281,1,0.531,3.17e-06,0.115,0.604,180.077,latin
0.81,0.784,-3.223,0,0.0874,0.000166,0.083,0.817,88.001,latin
0.811,0.812,-4.47,1,0.151,0.000362,0.152,0.689,87.98,latin
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,latin
0.807,0.803,-4.156,1,0.6,0.0085,0.136,0.706,91.982,latin
0.662,0.788,-4.55,0,0.0191,0.0,0.0559,0.711,179.876,latin
0.807,0.803,-4.156,1,0.6,0.0085,0.136,0.706,91.982,latin
0.789,0.736,-6.279,0,0.136,0.0,0.681,0.782,81.014,latin
0.881,0.696,-3.838,0,0.136,4.06e-05,0.0927,0.781,97.002,latin
0.807,0.803,-4.156,1,0.6,0.0085,0.136,0.706,91.982,latin
0.807,0.803,-4.156,1,0.6,0.0085,0.136,0.706,91.982,latin
0.78,0.725,-6.032,1,0.288,0.0,0.0851,0.431,100.92,latin
0.876,0.85,-5.75,0,0.0118,0.0067,0.111,0.962,122.666,latin
0.626,0.769,-5.296,0,0.00291,0.0,0.0598,0.237,127.949,latin
0.807,0.803,-4.156,1,0.6,0.0085,0.136,0.706,91.982,latin
0.807,0.803,-4.156,1,0.6,0.0085,0.136,0.706,91.982,latin
0.749,0.815,-6.381,0,0.228,0.00117,0.0838,0.866,102.218,latin
0.896,0.859,-4.232,0,0.154,0.000109,0.212,0.938,93.016,latin
0.896,0.859,-4.232,0,0.154,0.000109,0.212,0.938,93.016,latin
0.807,0.803,-4.156,1,0.6,0.0085,0.136,0.706,91.982,latin
0.807,0.803,-4.156,1,0.6,0.0085,0.136,0.706,91.982,latin
0.807,0.803,-4.156,1,0.6,0.0085,0.136,0.706,91.982,latin
0.807,0.803,-4.156,1,0.6,0.0085,0.136,0.706,91.982,latin
0.881,0.696,-3.838,0,0.136,4.06e-05,0.0927,0.781,97.002,latin
0.807,0.803,-4.156,1,0.6,0.0085,0.136,0.706,91.982,latin
0.813,0.81,-5.382,0,0.112,1.59e-06,0.377,0.632,93.005,latin
0.821,0.753,-5.27,0,0.0148,6.13e-06,0.109,0.364,114.983,latin
0.328,0.517,-6.124,1,0.266,0.0,0.262,0.287,184.446,latin
0.787,0.858,-4.152,0,0.405,2.95e-06,0.133,0.814,105.0,latin
0.626,0.769,-5.296,0,0.00291,0.0,0.0598,0.237,127.949,latin
0.778,0.824,-5.892,0,0.284,0.0,0.405,0.758,100.024,latin
0.766,0.873,-6.381,0,0.00627,0.0,0.0764,0.743,126.988,latin
0.755,0.767,-3.754,0,0.0176,0.0,0.143,0.232,156.001,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.776,0.629,-6.09,1,0.0268,0.0,0.114,0.104,97.066,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.776,0.629,-6.09,1,0.0268,0.0,0.114,0.104,97.066,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.835,0.718,-5.62,0,0.226,1.99e-06,0.108,0.427,92.028,latin
0.759,0.843,-3.718,1,0.127,0.0,0.114,0.56,105.016,latin
0.759,0.843,-3.718,1,0.127,0.0,0.114,0.56,105.016,latin
0.626,0.769,-5.296,0,0.00291,0.0,0.0598,0.237,127.949,latin
0.855,0.71,-5.321,1,0.0426,0.0,0.337,0.591,89.977,latin
0.78,0.725,-6.032,1,0.288,0.0,0.0851,0.431,100.92,latin
0.804,0.786,-3.837,0,0.144,0.0,0.0928,0.575,91.992,latin
0.626,0.769,-5.296,0,0.00291,0.0,0.0598,0.237,127.949,latin
0.841,0.601,-7.295,1,0.197,3.35e-06,0.11,0.362,97.912,latin
0.891,0.748,-3.844,0,0.186,2.06e-06,0.133,0.401,94.06,latin
0.792,0.804,-4.752,1,0.537,0.0,0.342,0.807,96.041,latin
0.484,0.593,-6.454,1,0.317,0.0,0.376,0.569,160.143,latin
0.628,0.928,-4.431,0,0.527,0.0,0.143,0.609,130.029,latin
0.81,0.916,-2.649,0,0.312,7.63e-06,0.347,0.794,116.009,latin
0.874,0.69,-6.373,1,0.121,0.0,0.249,0.735,95.025,latin
0.874,0.69,-6.373,1,0.121,0.0,0.249,0.735,95.025,latin
0.787,0.858,-4.152,0,0.405,2.95e-06,0.133,0.814,105.0,latin
0.721,0.714,-5.436,0,0.107,0.0,0.562,0.506,94.002,latin
0.787,0.858,-4.152,0,0.405,2.95e-06,0.133,0.814,105.0,latin
0.775,0.828,-3.972,1,0.289,0.0,0.434,0.571,79.992,latin
0.626,0.769,-5.296,0,0.00291,0.0,0.0598,0.237,127.949,latin
0.602,0.811,-3.128,1,0.0766,0.0,0.273,0.807,159.829,latin
0.787,0.858,-4.152,0,0.405,2.95e-06,0.133,0.814,105.0,latin
0.819,0.897,-3.633,0,0.117,4.72e-06,0.311,0.805,116.019,latin
0.721,0.714,-5.436,0,0.107,0.0,0.562,0.506,94.002,latin
0.787,0.858,-4.152,0,0.405,2.95e-06,0.133,0.814,105.0,latin
0.753,0.831,-4.702,0,0.148,2.32e-05,0.0902,0.684,180.054,latin
0.792,0.804,-4.752,1,0.537,0.0,0.342,0.807,96.041,latin
0.702,0.749,-3.743,1,0.0443,0.0,0.0839,0.818,138.004,latin
0.665,0.804,-4.908,1,0.275,0.0,0.182,0.888,143.955,latin
0.624,0.903,-4.523,1,0.11,0.0,0.107,0.68,201.819,latin
0.496,0.715,-7.766,1,0.0954,0.0,0.338,0.667,195.763,latin
0.496,0.715,-7.766,1,0.0954,0.0,0.338,0.667,195.763,latin
0.691,0.973,-3.586,1,0.126,0.0,0.101,0.783,143.961,latin
0.712,0.727,-3.15,1,0.168,0.0,0.296,0.465,180.039,latin
0.804,0.788,-4.586,0,0.118,0.0,0.215,0.837,96.007,latin
0.62,0.891,-4.446,1,0.0722,0.0,0.131,0.777,130.984,latin
0.804,0.788,-4.586,0,0.118,0.0,0.215,0.837,96.007,latin
0.691,0.973,-3.586,1,0.126,0.0,0.101,0.783,143.961,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.777,0.663,-5.799,1,0.11,0.0,0.302,0.583,179.971,latin
0.776,0.629,-6.09,1,0.0268,0.0,0.114,0.104,97.066,latin
0.776,0.629,-6.09,1,0.0268,0.0,0.114,0.104,97.066,latin
0.804,0.786,-3.837,0,0.144,0.0,0.0928,0.575,91.992,latin
0.776,0.629,-6.09,1,0.0268,0.0,0.114,0.104,97.066,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.759,0.843,-3.718,1,0.127,0.0,0.114,0.56,105.016,latin
0.804,0.786,-3.837,0,0.144,0.0,0.0928,0.575,91.992,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.759,0.843,-3.718,1,0.127,0.0,0.114,0.56,105.016,latin
0.807,0.606,-8.871,0,0.0946,0.0,0.119,0.304,92.988,latin
0.759,0.843,-3.718,1,0.127,0.0,0.114,0.56,105.016,latin
0.759,0.843,-3.718,1,0.127,0.0,0.114,0.56,105.016,latin
0.709,0.726,-7.129,1,0.0977,0.0,0.301,0.405,92.014,latin
0.804,0.786,-3.837,0,0.144,0.0,0.0928,0.575,91.992,latin
0.709,0.726,-7.129,1,0.0977,0.0,0.301,0.405,92.014,latin
0.759,0.843,-3.718,1,0.127,0.0,0.114,0.56,105.016,latin
0.759,0.843,-3.718,1,0.127,0.0,0.114,0.56,105.016,latin
0.822,0.726,-6.177,0,0.28,0.0,0.182,0.691,93.014,latin
0.835,0.718,-5.62,0,0.226,1.99e-06,0.108,0.427,92.028,latin
0.654,0.695,-3.987,0,0.0643,0.0,0.098,0.582,81.153,latin
0.835,0.718,-5.62,0,0.226,1.99e-06,0.108,0.427,92.028,latin
0.776,0.629,-6.09,1,0.0268,0.0,0.114,0.104,97.066,latin
0.773,0.753,-4.173,1,0.122,4.8e-05,0.102,0.56,179.983,latin
0.776,0.629,-6.09,1,0.0268,0.0,0.114,0.104,97.066,latin
0.804,0.786,-3.837,0,0.144,0.0,0.0928,0.575,91.992,latin
0.759,0.843,-3.718,1,0.127,0.0,0.114,0.56,105.016,latin
0.841,0.601,-7.295,1,0.197,3.35e-06,0.11,0.362,97.912,latin
0.759,0.843,-3.718,1,0.127,0.0,0.114,0.56,105.016,latin
0.759,0.843,-3.718,1,0.127,0.0,0.114,0.56,105.016,latin
0.759,0.843,-3.718,1,0.127,0.0,0.114,0.56,105.016,latin
0.853,0.777,-4.025,0,0.0972,0.000501,0.332,0.555,94.023,latin
0.689,0.856,-3.394,0,0.0493,0.0,0.232,0.706,126.108,latin
0.689,0.856,-3.394,0,0.0493,0.0,0.232,0.706,126.108,latin
0.835,0.718,-5.62,0,0.226,1.99e-06,0.108,0.427,92.028,latin
0.843,0.731,-5.583,0,0.259,0.0,0.306,0.636,93.013,latin
0.835,0.718,-5.62,0,0.226,1.99e-06,0.108,0.427,92.028,latin
0.753,0.505,-7.569,1,0.105,0.0,0.109,0.36,149.015,latin
0.855,0.71,-5.321,1,0.0426,0.0,0.337,0.591,89.977,latin
0.759,0.843,-3.718,1,0.127,0.0,0.114,0.56,105.016,latin
0.723,0.622,-5.184,0,0.189,5.86e-05,0.107,0.538,94.024,latin
0.777,0.714,-4.296,1,0.16,0.0,0.115,0.59,90.987,latin
0.689,0.856,-3.394,0,0.0493,0.0,0.232,0.706,126.108,latin
0.699,0.917,-4.897,1,0.078,0.0,0.065,0.889,130.04,latin
0.653,0.816,-4.353,1,0.228,0.0,0.0967,0.816,178.085,latin
0.761,0.644,-4.496,1,0.344,1.55e-06,0.274,0.696,83.986,latin
0.886,0.708,-5.915,0,0.107,0.0114,0.044,0.965,109.976,latin
0.734,0.836,-4.803,0,0.0171,1.71e-05,0.179,0.622,80.002,latin
0.733,0.859,-5.087,1,0.0431,0.0,0.822,0.845,170.047,latin
0.689,0.856,-3.394,0,0.0493,0.0,0.232,0.706,126.108,latin
0.822,0.744,-6.096,1,0.173,7.03e-05,0.0692,0.747,94.04,latin
0.829,0.772,-5.43,1,0.0559,0.000488,0.44,0.702,95.995,latin
0.829,0.772,-5.43,1,0.0559,0.000488,0.44,0.702,95.995,latin
0.822,0.744,-6.096,1,0.173,7.03e-05,0.0692,0.747,94.04,latin
0.661,0.576,-6.025,0,0.026,0.0,0.0623,0.924,123.425,latin
0.734,0.519,-9.483,0,0.00814,0.141,0.311,0.685,82.983,latin
0.741,0.787,-6.228,1,0.217,0.0179,0.0835,0.771,91.993,latin
0.886,0.708,-5.915,0,0.107,0.0114,0.044,0.965,109.976,latin
0.787,0.872,-2.117,1,0.0067,0.000193,0.136,0.696,92.025,latin
0.733,0.859,-5.087,1,0.0431,0.0,0.822,0.845,170.047,latin
0.635,0.731,-5.703,1,0.163,7.61e-06,0.0874,0.611,187.997,latin
0.886,0.708,-5.915,0,0.107,0.0114,0.044,0.965,109.976,latin
0.741,0.787,-6.228,1,0.217,0.0179,0.0835,0.771,91.993,latin
0.819,0.645,-6.707,0,0.232,0.000863,0.178,0.724,94.998,latin
0.744,0.871,-5.123,1,0.145,0.000498,0.0752,0.902,172.03,latin
0.787,0.872,-2.117,1,0.0067,0.000193,0.136,0.696,92.025,latin
0.689,0.856,-3.394,0,0.0493,0.0,0.232,0.706,126.108,latin
0.787,0.872,-2.117,1,0.0067,0.000193,0.136,0.696,92.025,latin
0.689,0.856,-3.394,0,0.0493,0.0,0.232,0.706,126.108,latin
0.765,0.816,-3.99,1,0.124,8.19e-05,0.197,0.624,89.005,latin
0.787,0.872,-2.117,1,0.0067,0.000193,0.136,0.696,92.025,latin
0.765,0.816,-3.99,1,0.124,8.19e-05,0.197,0.624,89.005,latin
0.886,0.708,-5.915,0,0.107,0.0114,0.044,0.965,109.976,latin
0.741,0.787,-6.228,1,0.217,0.0179,0.0835,0.771,91.993,latin
0.831,0.818,-7.827,1,0.0245,0.000319,0.0892,0.819,95.022,latin
0.886,0.708,-5.915,0,0.107,0.0114,0.044,0.965,109.976,latin
0.765,0.816,-3.99,1,0.124,8.19e-05,0.197,0.624,89.005,latin
0.787,0.872,-2.117,1,0.0067,0.000193,0.136,0.696,92.025,latin
0.765,0.816,-3.99,1,0.124,8.19e-05,0.197,0.624,89.005,latin
0.759,0.885,-4.516,1,0.351,3.68e-05,0.468,0.673,89.966,latin
0.787,0.872,-2.117,1,0.0067,0.000193,0.136,0.696,92.025,latin
0.741,0.787,-6.228,1,0.217,0.0179,0.0835,0.771,91.993,latin
0.787,0.872,-2.117,1,0.0067,0.000193,0.136,0.696,92.025,latin
0.711,0.839,-6.288,1,0.0472,0.0,0.0806,0.932,179.936,latin
0.7,0.917,-4.897,1,0.0773,0.0,0.065,0.888,130.04,latin
0.831,0.818,-7.827,1,0.0245,0.000319,0.0892,0.819,95.022,latin
0.831,0.818,-7.827,1,0.0245,0.000319,0.0892,0.819,95.022,latin
0.685,0.862,-4.611,1,0.00757,0.0014,0.0226,0.884,128.032,latin
0.886,0.708,-5.915,0,0.107,0.0114,0.044,0.965,109.976,latin
0.886,0.708,-5.915,0,0.107,0.0114,0.044,0.965,109.976,latin
0.76,0.658,-5.275,1,0.162,0.0,0.195,0.565,100.202,latin
0.635,0.731,-5.703,1,0.163,7.61e-06,0.0874,0.611,187.997,latin
0.718,0.891,-3.494,0,0.00175,0.0146,0.138,0.828,124.981,latin
0.822,0.59,-8.005,0,0.429,0.0,0.102,0.383,89.995,latin
0.774,0.687,-4.818,0,0.0179,1.17e-05,0.128,0.308,104.959,latin
0.808,0.697,-5.899,1,0.041,0.0,0.0546,0.554,95.06,latin
0.852,0.797,-6.543,1,0.322,2.69e-06,0.0845,0.741,96.008,latin
0.762,0.766,-3.955,1,0.00776,6.98e-05,0.128,0.442,130.001,latin
0.737,0.86,-2.652,0,0.11,1.94e-06,0.0574,0.656,93.989,latin
0.835,0.679,-5.329,0,0.583,1.98e-06,0.218,0.85,124.98,latin
0.915,0.72,-3.126,1,0.025,1.42e-05,0.0942,0.631,126.986,latin
0.911,0.712,-5.105,0,0.0901,2.68e-05,0.0933,0.425,92.005,latin
0.65,0.715,-5.198,0,0.0993,0.000291,0.126,0.187,106.672,latin
0.522,0.585,-7.205,1,0.00208,0.0,0.0909,0.411,97.99,latin
0.766,0.41,-6.302,1,0.371,0.0,0.216,0.921,93.875,latin
0.753,0.733,-3.715,1,0.253,0.0,0.398,0.156,92.064,latin
0.522,0.585,-7.205,1,0.00208,0.0,0.0909,0.411,97.99,latin
0.781,0.866,-3.493,0,0.216,0.0,0.101,0.864,95.993,latin
0.781,0.866,-3.493,0,0.216,0.0,0.101,0.864,95.993,latin
0.522,0.585,-7.205,1,0.00208,0.0,0.0909,0.411,97.99,latin
0.522,0.585,-7.205,1,0.00208,0.0,0.0909,0.411,97.99,latin
0.619,0.584,-7.242,1,0.0768,0.0,0.33,0.148,118.176,latin
0.63,0.882,-4.393,1,0.0897,0.0,0.253,0.765,182.059,latin
0.382,0.331,-9.096,1,0.782,2.23e-06,0.302,0.277,112.821,latin
0.698,0.845,-4.705,1,0.176,0.0,0.239,0.749,171.938,latin
0.743,0.804,-6.327,1,0.0231,0.0,0.0494,0.425,104.822,latin
0.796,0.646,-3.925,0,0.0744,0.0,0.127,0.663,180.03,latin
0.796,0.646,-3.925,0,0.0744,0.0,0.127,0.663,180.03,latin
0.475,0.717,-6.712,1,0.194,0.0,0.101,0.646,83.869,latin
0.838,0.751,-2.864,0,0.221,2.23e-06,0.133,0.706,91.982,latin
0.738,0.748,-4.902,1,0.182,0.0,0.109,0.896,94.949,latin
0.796,0.646,-3.925,0,0.0744,0.0,0.127,0.663,180.03,latin
0.796,0.646,-3.925,0,0.0744,0.0,0.127,0.663,180.03,latin
0.881,0.848,-3.747,0,0.353,0.0,0.272,0.848,115.001,latin
0.881,0.848,-3.747,0,0.353,0.0,0.272,0.848,115.001,latin
0.738,0.748,-4.902,1,0.182,0.0,0.109,0.896,94.949,latin
0.672,0.83,-4.028,1,0.207,0.0,0.0752,0.774,172.104,latin
0.475,0.717,-6.712,1,0.194,0.0,0.101,0.646,83.869,latin
0.881,0.848,-3.747,0,0.353,0.0,0.272,0.848,115.001,latin
0.394,0.508,-3.522,1,0.795,3.87e-06,0.0627,0.167,89.222,latin
0.55,0.874,-3.937,1,0.00599,0.0,0.214,0.348,166.011,latin
0.48,0.572,-4.013,1,0.169,0.0,0.0711,0.452,89.89,latin
0.378,0.619,-6.794,1,0.305,0.0,0.413,0.349,87.387,latin
0.738,0.748,-4.902,1,0.182,0.0,0.109,0.896,94.949,latin
0.781,0.645,-4.136,0,0.0903,1.58e-06,0.226,0.803,128.007,latin
0.621,0.918,-3.01,0,0.0753,0.0,0.13,0.838,151.988,latin
0.881,0.848,-3.747,0,0.353,0.0,0.272,0.848,115.001,latin
0.703,0.736,-4.397,0,0.289,1.55e-06,0.111,0.603,94.998,latin
0.672,0.83,-4.028,1,0.207,0.0,0.0752,0.774,172.104,latin
0.738,0.748,-4.902,1,0.182,0.0,0.109,0.896,94.949,latin
0.55,0.765,-5.878,1,0.534,0.0,0.0791,0.592,157.49,latin
0.625,0.653,-5.967,1,0.124,0.0,0.346,0.605,110.972,latin
0.578,0.471,-8.182,1,0.498,1.49e-06,0.1,0.54,147.611,latin
0.594,0.749,-5.298,0,0.0338,0.00106,0.3,0.694,179.968,latin
0.649,0.798,-4.346,1,0.226,0.0,0.0711,0.857,177.899,latin
0.602,0.785,-4.355,0,0.143,0.0,0.103,0.582,95.038,latin
0.784,0.631,-4.005,0,0.0475,0.00792,0.142,0.274,99.973,latin
0.877,0.661,-6.254,0,0.274,0.0,0.0854,0.434,89.998,latin
0.602,0.785,-4.355,0,0.143,0.0,0.103,0.582,95.038,latin
0.901,0.512,-12.077,0,0.327,0.001,0.103,0.753,144.968,latin
0.631,0.595,-4.722,1,0.347,0.0,0.111,0.694,173.959,latin
0.797,0.677,-4.163,0,0.101,0.0,0.441,0.919,130.034,latin
0.763,0.578,-3.894,0,0.2,5.12e-06,0.0595,0.818,175.959,latin
0.612,0.619,-6.203,1,0.117,1.4e-05,0.151,0.512,123.933,latin
0.767,0.672,-4.455,0,0.12,6.18e-05,0.695,0.585,171.996,latin
0.767,0.672,-4.455,0,0.12,6.18e-05,0.695,0.585,171.996,latin
0.531,0.834,-3.944,1,0.277,0.0,0.132,0.527,142.041,latin
0.797,0.677,-4.163,0,0.101,0.0,0.441,0.919,130.034,latin
0.688,0.812,-4.355,1,0.243,0.0,0.0742,0.834,89.01,latin
0.407,0.77,-3.767,1,0.374,0.0,0.114,0.21,150.203,latin
0.63,0.669,-6.974,1,0.0291,0.0,0.159,0.904,214.024,latin
0.73,0.769,-3.292,0,0.2,0.0,0.261,0.566,95.989,latin
0.733,0.783,-4.788,1,0.156,0.0,0.286,0.634,93.018,latin
0.508,0.76,-4.8,0,0.0662,0.0,0.143,0.414,86.762,latin
0.63,0.669,-6.974,1,0.0291,0.0,0.159,0.904,214.024,latin
0.733,0.783,-4.788,1,0.156,0.0,0.286,0.634,93.018,latin
0.787,0.679,-4.913,1,0.416,0.0,0.15,0.876,89.996,latin
0.631,0.955,-2.681,1,0.00227,0.0406,0.413,0.824,122.984,latin
0.787,0.679,-4.913,1,0.416,0.0,0.15,0.876,89.996,latin
0.474,0.879,-3.979,0,0.633,0.0,0.16,0.671,91.09,latin
0.73,0.769,-3.292,0,0.2,0.0,0.261,0.566,95.989,latin
0.607,0.785,-6.099,0,0.654,0.0,0.104,0.901,93.295,latin
0.786,0.825,-5.191,0,0.0872,0.00327,0.147,0.752,180.026,latin
0.545,0.89,-3.129,1,0.546,0.0,0.139,0.891,177.086,latin
0.407,0.77,-3.767,1,0.374,0.0,0.114,0.21,150.203,latin
0.631,0.595,-4.722,1,0.347,0.0,0.111,0.694,173.959,latin
0.631,0.595,-4.722,1,0.347,0.0,0.111,0.694,173.959,latin
