Genre,danceability,energy,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo
hiphop,0.75,0.465,-7.343,0.0,0.45,0.000561,0.107,0.762,90.071
hiphop,0.863,0.717,-3.143,0.0,0.278,0.0826,0.0991,0.357,152.05
hiphop,0.682,0.483,-7.718,1.0,0.00103,0.0,0.159,0.108,84.012
hiphop,0.513,0.826,-3.651,0.0,0.106,0.0,0.0675,0.889,76.91
hiphop,0.673,0.614,-5.426,1.0,0.0782,0.0,0.139,0.362,176.052
hiphop,0.814,0.568,-7.482,1.0,0.0256,0.0,0.575,0.56,97.977
hiphop,0.927,0.678,-5.41,0.0,0.0471,0.0,0.0479,0.374,101.18
hiphop,0.618,0.688,-5.867,0.0,0.409,6.32e-06,0.3,0.561,78.311
hiphop,0.798,0.574,-6.548,1.0,0.024,0.0,0.122,0.309,155.964
hiphop,0.815,0.364,-11.834,0.0,0.14,0.0255,0.121,0.723,84.898
hiphop,0.61,0.458,-11.336,1.0,0.696,0.000103,0.0852,0.246,192.099
hiphop,0.484,0.852,-4.442,0.0,0.0317,0.0,0.0547,0.766,103.578
hiphop,0.846,0.326,-13.909,1.0,0.0134,3.97e-05,0.28,0.367,88.988
hiphop,0.889,0.496,-6.365,0.0,0.259,0.0,0.252,0.544,86.003
hiphop,0.901,0.697,-3.439,1.0,0.145,0.0,0.287,0.67,93.941
hiphop,0.559,0.733,-5.659,0.0,0.314,0.0,0.284,0.611,145.115
hiphop,0.926,0.512,-6.179,1.0,0.407,0.0,0.031,0.749,100.037
hiphop,0.738,0.778,-9.035,0.0,0.0458,0.0,0.13,0.893,89.599
hiphop,0.83,0.797,-6.627,1.0,0.00257,0.0,0.272,0.886,90.229
hiphop,0.718,0.663,-5.154,1.0,0.013,0.0,0.0631,0.488,95.728
hiphop,0.776,0.735,-14.78,0.0,0.0532,0.00687,0.286,0.619,110.105
hiphop,0.866,0.534,-9.201,1.0,0.184,0.266,0.0929,0.841,98.243
hiphop,0.607,0.599,-6.886,1.0,0.33,0.0,0.199,0.562,86.491
hiphop,0.579,0.818,-7.635,0.0,0.241,0.0,0.775,0.753,173.832
hiphop,0.498,0.625,-10.678,1.0,0.145,0.00481,0.113,0.403,129.779
hiphop,0.821,0.908,-11.392,1.0,0.0432,0.00398,0.111,0.77,119.562
hiphop,0.517,0.429,-9.236,1.0,0.448,0.0,0.109,0.436,172.004
hiphop,0.727,0.605,-8.303,0.0,0.00781,0.83,0.224,0.687,181.539
hiphop,0.662,0.714,-5.68,0.0,0.312,0.0,0.179,0.464,147.997
hiphop,0.876,0.71,-12.908,1.0,0.0654,0.00312,0.918,0.724,98.305
hiphop,0.479,0.686,-8.257,0.0,0.0335,0.0,0.158,0.468,182.515
hiphop,0.66,0.536,-8.786,0.0,0.233,0.00669,0.111,0.775,159.963
hiphop,0.765,0.601,-9.326,0.0,0.0225,0.0,0.385,0.368,85.928
hiphop,0.716,0.568,-8.904,1.0,0.278,1.98e-06,0.385,0.905,136.894
hiphop,0.794,0.44,-7.861,0.0,0.0806,0.0,0.198,0.276,138.024
hiphop,0.866,0.861,-3.34,1.0,0.037,2.29e-05,0.0264,0.714,100.749
hiphop,0.879,0.564,-7.682,0.0,0.0474,9.43e-06,0.0519,0.523,93.908
hiphop,0.737,0.597,-7.333,1.0,0.292,0.0,0.13,0.449,92.049
hiphop,0.797,0.697,-3.39,1.0,0.0636,0.0,0.338,0.488,99.638
hiphop,0.651,0.61,-6.078,0.0,0.109,1.1e-05,0.169,0.741,166.079
hiphop,0.877,0.647,-9.652,1.0,0.00158,0.0618,0.126,0.334,98.404
hiphop,0.743,0.321,-11.308,0.0,0.41,8.82e-05,0.168,0.458,92.007
hiphop,0.854,0.706,-9.5,0.0,0.162,7.22e-06,0.0994,0.747,104.214
hiphop,0.827,0.619,-10.173,0.0,0.00365,0.0108,0.337,0.73,111.083
hiphop,0.938,0.687,-3.932,0.0,0.00353,0.0,0.0903,0.426,120.129
hiphop,0.644,0.725,-4.618,1.0,0.0112,0.0,0.146,0.584,77.977
hiphop,0.7,0.538,-5.952,1.0,0.000204,0.0,0.105,0.189,136.518
hiphop,0.752,0.525,-9.034,0.0,0.252,0.0,0.115,0.151,154.961
hiphop,0.882,0.701,-5.104,1.0,0.0492,0.0121,0.0867,0.767,103.606
hiphop,0.89,0.716,-9.673,1.0,0.174,0.000589,0.0657,0.656,99.987
hiphop,0.633,0.779,-6.968,1.0,0.645,0.0,0.112,0.72,82.992
hiphop,0.831,0.626,-4.467,1.0,0.0684,2.21e-06,0.283,0.665,93.31
hiphop,0.908,0.621,-6.638,0.0,0.000282,5.39e-05,0.0958,0.421,150.011
hiphop,0.791,0.639,-3.01,0.0,0.088,0.0,0.114,0.5,169.942
hiphop,0.847,0.554,-10.598,1.0,0.519,0.0,0.0532,0.625,92.661
hiphop,0.873,0.728,-7.543,1.0,0.266,0.0,0.208,0.809,100.059
hiphop,0.793,0.489,-10.984,0.0,0.25,0.000101,0.432,0.47,120.097
hiphop,0.632,0.746,-6.257,0.0,0.0354,0.000895,0.115,0.381,90.045
hiphop,0.68,0.687,-6.162,0.0,0.0161,0.0,0.261,0.467,150.053
hiphop,0.843,0.51,-9.345,1.0,0.196,0.00318,0.111,0.658,117.955
hiphop,0.731,0.857,-13.358,1.0,0.0798,8.8e-06,0.0772,0.691,95.879
hiphop,0.779,0.641,-11.228,1.0,0.134,8.19e-06,0.0831,0.885,164.976
hiphop,0.851,0.742,-10.19,1.0,0.02,0.0,0.0854,0.787,97.592
hiphop,0.812,0.555,-10.879,0.0,0.0236,0.0,0.132,0.698,92.062
hiphop,0.508,0.528,-9.456,0.0,0.00553,0.0,0.291,0.0969,130.924
hiphop,0.756,0.674,-6.518,0.0,0.0184,0.0,0.158,0.389,111.995
hiphop,0.785,0.498,-6.977,1.0,0.00248,1.23e-06,0.224,0.418,143.96
hiphop,0.74,0.841,-2.891,0.0,0.0232,0.0,0.111,0.673,83.007
hiphop,0.852,0.613,-8.09,1.0,0.00929,0.0,0.0886,0.547,133.899
hiphop,0.629,0.676,-7.088,0.0,0.53,0.000325,0.701,0.497,90.377
hiphop,0.915,0.807,-9.636,0.0,0.011,0.000122,0.201,0.708,127.35
hiphop,0.592,0.77,-3.402,1.0,0.122,1.22e-06,0.103,0.361,191.692
hiphop,0.549,0.853,-4.293,1.0,0.0285,0.000296,0.618,0.346,94.695
hiphop,0.743,0.679,-8.295,0.0,0.0757,0.0,0.347,0.618,147.752
hiphop,0.808,0.765,-7.363,0.0,0.00916,0.000196,0.0515,0.761,92.044
hiphop,0.756,0.532,-5.096,1.0,0.0948,8.93e-06,0.111,0.571,172.096
hiphop,0.746,0.687,-7.475,1.0,0.155,0.0,0.137,0.283,143.931
hiphop,0.705,0.511,-7.422,0.0,0.125,1.72e-06,0.153,0.581,82.011
hiphop,0.732,0.448,-12.116,1.0,0.177,0.0,0.101,0.824,90.05
hiphop,0.753,0.749,-6.132,0.0,0.0285,0.0,0.0845,0.832,93.79
hiphop,0.83,0.626,-7.601,1.0,0.00725,0.0,0.224,0.475,92.25
hiphop,0.782,0.589,-4.827,1.0,0.148,0.0,0.164,0.869,90.438
hiphop,0.517,0.811,-4.526,0.0,0.186,0.0,0.105,0.494,168.269
hiphop,0.686,0.926,-4.197,1.0,0.0658,1.88e-06,0.125,0.767,90.139
hiphop,0.743,0.591,-9.324,1.0,0.00984,0.0,0.116,0.184,94.254
hiphop,0.638,0.6,-5.84,0.0,0.114,0.0,0.187,0.0399,101.981
hiphop,0.894,0.615,-6.269,1.0,0.0308,0.00921,0.309,0.661,120.0
hiphop,0.41,0.864,-2.855,1.0,0.044,0.0,0.593,0.677,180.24
hiphop,0.697,0.687,-11.111,1.0,0.26,4.8e-05,0.403,0.866,90.247
hiphop,0.662,0.928,-4.688,1.0,0.00324,0.0,0.17,0.775,90.509
hiphop,0.958,0.566,-7.14,0.0,0.116,0.0,0.102,0.583,118.001
hiphop,0.938,0.647,-6.305,1.0,0.0888,2.94e-06,0.0733,0.682,97.007
hiphop,0.713,0.734,-4.894,0.0,0.548,0.0,0.0687,0.89,172.872
hiphop,0.836,0.728,-12.058,0.0,0.00569,0.000819,0.0649,0.599,100.842
hiphop,0.711,0.616,-11.647,0.0,0.191,1.7e-05,0.0791,0.548,168.383
hiphop,0.429,0.801,-7.307,1.0,0.408,0.0,0.0984,0.428,75.72
hiphop,0.51,0.503,-8.756,0.0,0.0216,0.002,0.108,0.193,153.582
hiphop,0.833,0.498,-12.859,0.0,0.0121,1.04e-05,0.0822,0.837,110.28
hiphop,0.871,0.741,-6.482,0.0,0.118,0.0,0.349,0.789,87.047
hiphop,0.645,0.839,-7.103,1.0,0.434,0.0,0.425,0.847,88.438
hiphop,0.813,0.703,-5.077,0.0,0.125,1.26e-06,0.237,0.241,94.828
hiphop,0.762,0.403,-10.423,0.0,0.0396,0.0113,0.256,0.346,80.476
hiphop,0.875,0.658,-3.641,1.0,0.275,0.0,0.122,0.661,92.038
hiphop,0.801,0.757,-8.01,1.0,0.478,1.32e-05,0.163,0.607,88.025
hiphop,0.504,0.811,-11.966,0.0,0.0276,0.0,0.388,0.382,82.01
hiphop,0.9,0.619,-6.518,0.0,0.203,0.00156,0.0647,0.864,94.121
hiphop,0.652,0.795,-5.192,0.0,0.156,0.0,0.123,0.788,135.018
hiphop,0.751,0.86,-3.57,1.0,0.454,4.1e-05,0.0849,0.655,162.06
hiphop,0.728,0.537,-10.66,0.0,0.000767,0.00529,0.296,0.966,142.029
hiphop,0.828,0.893,-4.567,0.0,0.117,0.0,0.217,0.711,85.95
hiphop,0.884,0.677,-5.603,1.0,0.0778,0.0,0.0732,0.584,101.868
hiphop,0.732,0.554,-8.403,0.0,0.206,0.0,0.1,0.951,161.233
hiphop,0.971,0.677,-6.895,1.0,0.0476,2.22e-05,0.112,0.58,120.027
hiphop,0.741,0.657,-9.589,0.0,0.00224,0.00756,0.0825,0.25,94.211
hiphop,0.637,0.503,-6.927,1.0,0.713,0.000113,0.109,0.661,81.061
hiphop,0.861,0.603,-5.788,0.0,0.0521,0.0,0.0924,0.504,98.043
hiphop,0.837,0.688,-7.307,0.0,0.0329,0.0,0.0999,0.708,95.565
hiphop,0.683,0.902,-7.389,0.0,0.219,0.000761,0.226,0.724,90.447
hiphop,0.835,0.447,-14.901,1.0,0.154,0.00876,0.108,0.839,113.083
hiphop,0.799,0.878,-2.282,1.0,0.0775,0.0,0.51,0.594,95.0
hiphop,0.861,0.56,-9.974,1.0,0.148,2.7e-05,0.439,0.634,88.299
hiphop,0.719,0.855,-5.977,0.0,0.384,0.0,0.0696,0.504,132.83
hiphop,0.849,0.61,-10.822,1.0,0.0204,4.76e-06,0.0454,0.566,99.01
hiphop,0.745,0.346,-7.709,1.0,0.00552,0.0,0.0881,0.112,203.911
hiphop,0.749,0.865,-5.228,1.0,0.00536,0.0,0.198,0.371,111.914
hiphop,0.767,0.909,-4.347,0.0,0.0794,0.0,0.389,0.389,102.068
hiphop,0.51,0.931,-3.302,1.0,0.0738,0.0,0.5,0.53,201.936
hiphop,0.744,0.604,-6.94,1.0,0.0388,6.16e-05,0.429,0.517,101.012
hiphop,0.662,0.657,-6.971,0.0,0.00729,0.0,0.077,0.301,93.09
hiphop,0.724,0.675,-5.267,1.0,0.0978,9.41e-06,0.351,0.325,160.048
hiphop,0.558,0.857,-7.423,1.0,0.0509,0.0,0.0816,0.54,88.131
hiphop,0.432,0.652,-8.745,1.0,0.00211,0.0,0.158,0.26,76.859
hiphop,0.723,0.68,-4.942,0.0,0.644,0.0,0.23,0.718,89.945
hiphop,0.854,0.738,-7.284,0.0,0.0581,0.0,0.106,0.847,100.0
hiphop,0.394,0.661,-8.684,1.0,0.00996,0.0,0.343,0.335,149.818
hiphop,0.847,0.645,-6.936,0.0,0.027,0.0,0.0965,0.89,99.954
hiphop,0.728,0.723,-7.441,0.0,0.024,3.71e-05,0.306,0.586,86.003
hiphop,0.9,0.761,-4.557,1.0,0.283,0.00019,0.32,0.966,93.429
hiphop,0.484,0.66,-11.224,1.0,0.079,3.51e-06,0.333,0.588,88.418
hiphop,0.877,0.853,-6.852,1.0,0.0125,0.00178,0.245,0.484,91.9
hiphop,0.946,0.772,-7.537,0.0,0.0512,2.26e-06,0.0612,0.743,116.972
hiphop,0.561,0.764,-6.645,0.0,0.373,0.0,0.157,0.598,145.158
hiphop,0.663,0.599,-13.299,1.0,0.0145,0.0,0.15,0.259,200.312
hiphop,0.844,0.846,-5.167,1.0,0.00487,0.0,0.0784,0.91,144.079
hiphop,0.708,0.447,-6.305,1.0,0.0271,0.000728,0.102,0.0384,89.62
hiphop,0.934,0.459,-7.654,1.0,0.0516,0.0,0.222,0.697,103.04
hiphop,0.751,0.766,-8.118,1.0,0.00727,0.0,0.216,0.595,96.704
hiphop,0.619,0.755,-8.439,0.0,0.225,0.0,0.468,0.191,93.703
hiphop,0.693,0.325,-5.831,1.0,0.874,0.00111,0.138,0.483,96.088
hiphop,0.711,0.508,-7.299,1.0,0.0355,0.0,0.141,0.663,98.098
hiphop,0.709,0.52,-9.365,0.0,0.0682,0.0,0.0629,0.453,134.173
hiphop,0.783,0.709,-7.776,1.0,0.0177,0.00188,0.0792,0.47,177.821
hiphop,0.859,0.75,-8.325,0.0,0.0193,0.0,0.0538,0.857,98.691
hiphop,0.893,0.564,-10.606,1.0,0.284,0.0,0.125,0.804,95.467
hiphop,0.699,0.793,-4.856,1.0,0.00514,2.75e-06,0.7,0.929,94.138
hiphop,0.545,0.684,-7.683,1.0,0.483,5.23e-05,0.237,0.669,80.612
hiphop,0.699,0.859,-9.966,0.0,0.167,0.000411,0.148,0.491,90.933
hiphop,0.775,0.795,-4.171,1.0,0.148,0.00119,0.0411,0.796,95.212
hiphop,0.539,0.987,-2.039,1.0,0.2,0.0,0.369,0.728,166.068
hiphop,0.803,0.597,-6.035,0.0,0.000619,4.5e-06,0.323,0.331,136.008
hiphop,0.678,0.479,-6.959,0.0,0.0812,0.0,0.207,0.762,171.12
hiphop,0.855,0.681,-4.955,1.0,0.0881,3.7e-06,0.0592,0.908,99.699
hiphop,0.81,0.613,-7.503,1.0,0.0624,0.0,0.353,0.45,87.042
hiphop,0.766,0.596,-12.973,1.0,0.00248,5.5e-05,0.184,0.458,104.576
hiphop,0.675,0.501,-6.183,1.0,0.0541,0.0,0.429,0.532,139.861
hiphop,0.794,0.502,-5.69,1.0,0.235,0.0639,0.108,0.212,84.415
hiphop,0.322,0.555,-8.726,0.0,0.208,0.00437,0.325,0.397,96.019
hiphop,0.816,0.471,-13.244,0.0,0.112,0.0,0.117,0.742,95.248
hiphop,0.699,0.932,-5.852,1.0,0.00574,1.86e-06,0.0954,0.874,122.053
hiphop,0.571,0.717,-8.333,1.0,0.359,3.12e-06,0.797,0.881,87.54
hiphop,0.61,0.577,-6.358,0.0,0.0221,0.0,0.0837,0.728,175.983
hiphop,0.706,0.326,-10.45,0.0,0.538,8.06e-06,0.171,0.705,145.976
hiphop,0.809,0.545,-6.678,1.0,0.392,0.0,0.151,0.244,97.008
hiphop,0.833,0.64,-5.674,0.0,0.0184,0.0,0.102,0.465,99.285
hiphop,0.862,0.648,-7.401,0.0,0.0455,0.0,0.0332,0.637,98.012
hiphop,0.875,0.63,-6.015,0.0,0.24,0.00011,0.0742,0.733,91.043
hiphop,0.586,0.877,-6.076,0.0,0.375,0.0,0.115,0.615,93.106
hiphop,0.848,0.666,-6.547,1.0,0.173,0.000699,0.129,0.744,96.662
hiphop,0.908,0.938,-5.682,1.0,0.0691,0.0,0.799,0.751,113.974
hiphop,0.789,0.757,-9.232,1.0,0.0088,0.00696,0.625,0.525,97.641
hiphop,0.784,0.712,-3.674,0.0,0.00874,0.00169,0.121,0.313,156.075
hiphop,0.675,0.71,-7.272,1.0,0.0355,0.00116,0.348,0.728,87.73
hiphop,0.949,0.661,-4.244,0.0,0.0302,0.0,0.0454,0.76,104.504
hiphop,0.62,0.574,-7.788,0.0,0.569,0.0,0.19,0.357,100.023
hiphop,0.703,0.488,-5.702,1.0,0.479,0.000961,0.168,0.725,96.032
hiphop,0.744,0.697,-14.753,1.0,0.039,0.0,0.171,0.683,119.955
hiphop,0.762,0.696,-4.795,0.0,0.0172,1.33e-06,0.22,0.532,147.123
hiphop,0.873,0.586,-5.184,1.0,0.191,0.0,0.0849,0.533,92.907
hiphop,0.795,0.637,-11.525,0.0,0.195,2.38e-05,0.381,0.346,92.802
hiphop,0.843,0.508,-13.918,1.0,0.00852,2.1e-06,0.648,0.704,91.094
hiphop,0.602,0.938,-3.378,0.0,0.0164,0.0,0.0612,0.562,168.417
hiphop,0.607,0.753,-7.344,0.0,0.556,0.0,0.623,0.703,88.981
hiphop,0.927,0.367,-7.797,1.0,0.325,0.0,0.132,0.576,99.053
hiphop,0.661,0.9,-5.0,0.0,0.0306,0.0,0.0937,0.459,91.841
hiphop,0.781,0.738,-8.876,0.0,0.23,0.0,0.261,0.838,96.895
hiphop,0.627,0.589,-9.056,1.0,0.497,7.05e-05,0.324,0.247,115.284
hiphop,0.719,0.863,-3.266,0.0,0.0572,1.51e-05,0.0603,0.503,94.249
hiphop,0.711,0.611,-5.453,1.0,0.00588,0.0,0.23,0.144,134.093
hiphop,0.851,0.625,-5.417,0.0,0.195,0.0,0.266,0.668,99.061
hiphop,0.883,0.807,-6.217,1.0,0.0759,0.0,0.233,0.83,106.654
hiphop,0.654,0.77,-6.091,0.0,0.00342,0.0,0.0887,0.272,137.616
hiphop,0.683,0.74,-6.041,0.0,0.00228,0.0,0.238,0.65,129.515
hiphop,0.613,0.94,-5.566,1.0,0.00896,0.0,0.83,0.35,94.957
hiphop,0.8,0.658,-9.591,0.0,0.00436,0.0,0.109,0.674,92.064
hiphop,0.729,0.442,-8.106,0.0,0.151,0.0,0.189,0.757,81.029
hiphop,0.752,0.53,-9.024,1.0,0.201,0.892,0.0932,0.545,103.094
hiphop,0.852,0.741,-5.435,0.0,0.0247,0.00106,0.0974,0.535,97.894
hiphop,0.669,0.768,-9.089,1.0,0.00215,8.93e-06,0.177,0.943,185.884
hiphop,0.803,0.578,-13.264,1.0,0.0103,0.812,0.199,0.499,92.175
hiphop,0.427,0.865,-5.059,1.0,0.0985,1.44e-05,0.371,0.839,93.427
hiphop,0.726,0.607,-7.68,1.0,0.0389,0.0,0.19,0.891,81.997
hiphop,0.71,0.515,-13.903,1.0,0.00523,1.75e-06,0.0895,0.388,200.045
hiphop,0.784,0.576,-8.171,0.0,0.00588,0.0,0.332,0.582,99.05
hiphop,0.904,0.577,-7.293,1.0,0.125,0.0,0.115,0.7,102.691
hiphop,0.759,0.825,-4.289,1.0,0.0923,0.00057,0.24,0.429,94.857
hiphop,0.693,0.975,-3.496,1.0,0.261,1.09e-06,0.162,0.451,93.229
hiphop,0.68,0.894,-4.86,1.0,0.0206,0.0,0.462,0.803,94.089
hiphop,0.643,0.6,-7.536,1.0,0.107,0.0,0.0828,0.878,177.834
hiphop,0.81,0.353,-9.931,0.0,0.588,0.0,0.102,0.0727,88.031
hiphop,0.925,0.453,-5.921,1.0,0.000862,5.99e-05,0.124,0.392,138.002
hiphop,0.895,0.5,-15.83,1.0,0.569,0.0,0.0937,0.462,113.811
hiphop,0.772,0.76,-9.316,1.0,0.0886,0.0,0.225,0.711,200.491
hiphop,0.784,0.474,-6.139,1.0,0.333,0.0,0.278,0.64,128.012
hiphop,0.873,0.457,-11.558,1.0,0.288,1.12e-06,0.093,0.74,137.543
hiphop,0.866,0.613,-6.385,1.0,0.0293,0.0,0.104,0.359,98.001
hiphop,0.758,0.814,-3.668,1.0,0.0166,1.03e-05,0.636,0.626,109.902
hiphop,0.706,0.747,-3.901,0.0,0.00533,0.0,0.204,0.505,95.547
hiphop,0.671,0.833,-5.152,0.0,0.0825,0.0,0.0726,0.702,79.351
hiphop,0.754,0.718,-4.209,0.0,0.0122,0.000111,0.0923,0.576,169.116
hiphop,0.83,0.817,-6.539,0.0,0.00096,0.000677,0.112,0.622,107.908
hiphop,0.805,0.653,-11.251,0.0,0.138,0.0,0.1,0.257,100.349
hiphop,0.779,0.51,-3.629,0.0,0.262,0.0,0.0865,0.591,90.025
hiphop,0.727,0.489,-7.98,1.0,0.105,0.0,0.0666,0.227,96.413
hiphop,0.82,0.809,-6.759,0.0,0.443,0.00175,0.0613,0.737,83.011
hiphop,0.729,0.619,-6.798,1.0,0.204,0.0,0.0948,0.649,88.02
hiphop,0.803,0.565,-4.711,0.0,0.0558,0.0,0.141,0.474,163.085
hiphop,0.913,0.351,-13.57,0.0,0.0102,0.0,0.401,0.727,91.499
hiphop,0.837,0.78,-10.449,0.0,0.0527,4.58e-05,0.0894,0.645,93.556
hiphop,0.763,0.786,-6.472,0.0,0.0146,0.0114,0.0817,0.504,93.857
hiphop,0.747,0.398,-12.932,0.0,0.211,1.42e-06,0.113,0.428,117.901
hiphop,0.875,0.907,-11.434,0.0,0.0166,0.0,0.36,0.743,94.005
hiphop,0.427,0.525,-8.035,0.0,0.14,7.34e-05,0.602,0.578,171.793
hiphop,0.801,0.91,-6.566,1.0,0.00239,0.000891,0.0737,0.805,87.277
hiphop,0.822,0.661,-10.234,0.0,0.0241,3.95e-06,0.315,0.67,99.883
hiphop,0.767,0.551,-7.328,1.0,0.00364,0.0,0.0451,0.796,100.904
hiphop,0.7,0.402,-9.93,0.0,0.0498,1.04e-06,0.16,0.499,77.871
hiphop,0.817,0.817,-4.911,0.0,0.098,1.61e-06,0.0798,0.854,90.194
hiphop,0.503,0.627,-12.764,0.0,0.224,0.0,0.102,0.197,85.91
hiphop,0.418,0.903,-4.727,1.0,0.0928,0.0,0.0588,0.654,115.811
hiphop,0.802,0.573,-3.956,1.0,0.169,0.0,0.0632,0.66,93.465
hiphop,0.761,0.711,-7.989,1.0,0.0174,0.000101,0.0652,0.947,105.448
hiphop,0.718,0.708,-5.229,1.0,0.0807,0.0,0.132,0.49,191.601
hiphop,0.427,0.706,-6.533,1.0,0.0305,0.0,0.323,0.508,173.913
hiphop,0.769,0.675,-13.326,1.0,0.000722,0.000149,0.0904,0.803,101.884
hiphop,0.878,0.311,-17.401,1.0,0.0953,0.0,0.0808,0.486,117.759
hiphop,0.817,0.775,-4.767,0.0,0.277,0.0,0.108,0.806,126.984
hiphop,0.865,0.699,-6.062,0.0,0.0867,0.0,0.295,0.705,144.949
hiphop,0.641,0.584,-8.775,0.0,0.327,0.000248,0.116,0.167,169.953
hiphop,0.84,0.571,-7.421,1.0,0.16,0.0,0.406,0.617,116.59
hiphop,0.58,0.523,-9.779,1.0,0.173,0.0647,0.334,0.488,89.964
hiphop,0.665,0.91,-4.682,0.0,0.0394,0.0,0.227,0.887,84.099
hiphop,0.642,0.901,-3.688,0.0,0.0168,1.97e-06,0.0887,0.352,100.039
hiphop,0.679,0.468,-11.768,0.0,0.0149,1.46e-06,0.203,0.503,94.126
hiphop,0.712,0.483,-12.122,0.0,0.208,0.0,0.655,0.717,90.1
hiphop,0.523,0.714,-7.552,0.0,0.466,0.00359,0.113,0.359,128.968
hiphop,0.582,0.72,-9.362,0.0,0.8,0.0,0.238,0.693,89.994
hiphop,0.736,0.705,-6.231,1.0,0.0579,0.0,0.321,0.557,86.404
hiphop,0.812,0.783,-7.945,1.0,0.164,0.0,0.0758,0.88,177.649
hiphop,0.712,0.895,-4.212,0.0,0.181,1.8e-05,0.108,0.727,96.338
hiphop,0.635,0.766,-6.459,1.0,0.132,0.0,0.122,0.685,93.603
hiphop,0.558,0.559,-9.222,1.0,0.371,7.49e-06,0.109,0.62,78.558
hiphop,0.612,0.961,-3.078,0.0,0.107,4.17e-05,0.0413,0.867,129.873
hiphop,0.838,0.72,-6.593,0.0,0.0312,1.11e-05,0.422,0.845,93.76
hiphop,0.854,0.569,-8.151,0.0,0.0609,0.0816,0.1,0.294,80.015
hiphop,0.767,0.735,-10.296,1.0,0.0825,0.0,0.108,0.789,100.014
hiphop,0.907,0.625,-5.557,1.0,0.0042,0.0,0.151,0.605,99.918
hiphop,0.948,0.786,-8.44,0.0,0.00267,0.000586,0.1,0.909,138.108
hiphop,0.634,0.908,-2.654,1.0,0.168,0.0,0.101,0.701,88.875
hiphop,0.865,0.752,-2.461,1.0,0.39,7.96e-05,0.106,0.791,95.377
hiphop,0.688,0.88,-5.044,1.0,0.0564,0.0,0.154,0.618,140.904
hiphop,0.87,0.498,-12.095,0.0,0.000671,0.000389,0.0551,0.489,92.887
hiphop,0.632,0.767,-4.002,0.0,0.0216,0.0,0.378,0.622,140.14
hiphop,0.75,0.849,-3.097,1.0,0.0803,0.0,0.333,0.771,89.501
hiphop,0.54,0.695,-8.131,1.0,0.0155,0.313,0.135,0.369,178.181
hiphop,0.803,0.806,-7.805,1.0,0.00761,0.00544,0.101,0.624,94.994
hiphop,0.889,0.818,-4.639,1.0,0.47,0.0,0.179,0.782,96.063
hiphop,0.677,0.946,-2.887,1.0,0.185,3.56e-06,0.274,0.948,96.011
hiphop,0.756,0.867,-3.626,1.0,0.155,0.00285,0.33,0.666,129.983
hiphop,0.447,0.957,-2.954,0.0,0.0228,0.0,0.487,0.484,106.458
hiphop,0.61,0.75,-5.811,1.0,0.201,0.0,0.946,0.627,95.048
hiphop,0.751,0.82,-5.189,0.0,0.0914,1.07e-06,0.0406,0.718,192.026
hiphop,0.651,0.629,-8.907,0.0,0.385,5.59e-06,0.122,0.577,85.083
hiphop,0.693,0.533,-10.954,0.0,0.107,0.0,0.0695,0.568,127.661
hiphop,0.754,0.767,-5.586,1.0,0.0216,0.0,0.172,0.828,83.014
hiphop,0.843,0.7,-3.249,0.0,0.127,0.0,0.876,0.675,95.05
hiphop,0.663,0.7,-7.819,0.0,0.00782,1.09e-05,0.137,0.484,83.951
hiphop,0.848,0.556,-10.046,1.0,0.000183,0.0,0.335,0.362,93.498
hiphop,0.649,0.645,-12.109,1.0,0.00128,0.0361,0.294,0.631,165.731
hiphop,0.896,0.744,-5.239,0.0,0.192,1.19e-06,0.108,0.744,92.91
hiphop,0.839,0.706,-6.104,0.0,0.208,0.0,0.242,0.839,96.673
hiphop,0.842,0.691,-4.128,0.0,0.0173,0.0,0.346,0.697,95.038
hiphop,0.881,0.557,-8.194,0.0,0.0468,0.0,0.0818,0.914,100.021
hiphop,0.604,0.417,-12.598,0.0,0.0681,0.0,0.0425,0.558,74.57
hiphop,0.783,0.457,-9.747,0.0,0.0442,0.0,0.121,0.539,91.996
hiphop,0.747,0.912,-3.324,0.0,0.139,0.0,0.271,0.59,127.096
hiphop,0.619,0.561,-5.351,0.0,0.0087,6.74e-05,0.304,0.285,90.36
hiphop,0.763,0.484,-7.482,0.0,0.0721,0.0,0.245,0.6,145.058
hiphop,0.722,0.486,-17.081,1.0,0.0332,0.0,0.111,0.625,170.626
hiphop,0.885,0.551,-9.794,1.0,0.116,0.00864,0.0736,0.66,96.1
hiphop,0.925,0.785,-5.164,1.0,0.14,5.12e-06,0.145,0.868,93.011
hiphop,0.842,0.738,-5.114,0.0,0.159,5.71e-05,0.0917,0.597,85.873
hiphop,0.626,0.615,-6.142,1.0,0.265,0.0,0.0812,0.611,52.145
hiphop,0.813,0.531,-11.559,1.0,0.0042,7.08e-05,0.27,0.252,95.187
hiphop,0.728,0.832,-6.827,1.0,0.327,0.0,0.504,0.825,95.051
hiphop,0.825,0.639,-6.607,1.0,0.0731,0.0225,0.0612,0.866,97.389
hiphop,0.753,0.594,-9.486,0.0,0.0711,0.0,0.391,0.562,112.568
hiphop,0.817,0.6,-11.35,0.0,0.072,0.0,0.681,0.285,94.041
hiphop,0.897,0.466,-9.053,0.0,0.187,1.35e-06,0.0757,0.884,100.01
hiphop,0.859,0.687,-14.9,1.0,0.0208,0.0,0.159,0.378,99.642
