danceability,energy,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,Genre
0.651,0.465,-7.538,1,0.503,0.0455,0.495,0.585,107.75,garage
0.584,0.772,-9.993,1,0.757,0.887,0.115,0.946,129.999,garage
0.457,0.492,-8.104,1,0.432,0.00106,0.0996,0.691,98.921,garage
0.499,0.967,-6.476,1,9.19e-05,0.0,0.352,0.419,139.002,garage
0.444,0.659,-8.201,1,0.0828,0.0,0.158,0.576,160.732,garage
0.557,0.672,-10.802,1,0.478,0.803,0.223,0.324,75.108,garage
0.652,0.991,-7.705,0,0.00589,0.0258,0.222,0.812,124.991,garage
0.252,0.77,-7.925,1,0.0924,2.97e-05,0.688,0.305,84.366,garage
0.266,0.777,-6.06,0,0.394,0.119,0.144,0.652,146.777,garage
0.524,0.846,-4.238,1,0.000749,0.00142,0.16,0.57,146.194,garage
0.36,0.96,-3.517,0,1.76e-05,0.856,0.0759,0.594,86.164,garage
0.426,0.617,-5.423,0,0.341,0.181,0.101,0.201,92.002,garage
0.27,0.95,-2.839,1,0.000352,0.0,0.124,0.556,177.949,garage
0.667,0.768,-4.515,1,0.0252,0.0,0.178,0.684,134.084,garage
0.632,0.906,-8.685,1,0.0587,3.12e-05,0.202,0.819,152.647,garage
0.577,0.846,-7.606,0,0.0356,2.77e-05,0.0814,0.693,115.087,garage
0.599,0.946,-4.192,1,0.000669,0.0,0.0973,0.653,108.934,garage
0.44,0.579,-13.841,0,0.0263,0.0157,0.345,0.503,159.921,garage
0.348,0.638,-4.907,1,0.719,2.03e-05,0.255,0.299,186.826,garage
0.243,0.942,-3.93,1,0.0111,0.000386,0.737,0.517,168.198,garage
0.434,0.707,-6.52,1,0.0103,0.0,0.0819,0.257,159.748,garage
0.283,0.872,-6.545,0,0.00991,0.0884,0.0828,0.337,160.524,garage
0.506,0.655,-7.21,1,0.0278,0.173,0.102,0.612,77.406,garage
0.359,0.603,-11.608,0,0.231,0.624,0.197,0.467,101.645,garage
0.354,0.77,-8.526,1,0.000122,0.276,0.69,0.131,165.188,garage
0.535,0.574,-6.865,0,0.35,9.96e-05,0.12,0.445,84.984,garage
0.482,0.894,-4.361,1,0.00111,2.07e-05,0.285,0.516,185.129,garage
0.382,0.904,-3.421,1,0.271,0.762,0.0943,0.251,113.701,garage
0.295,0.79,-5.696,0,0.0493,2.28e-06,0.182,0.562,110.491,garage
0.665,0.351,-9.424,1,0.516,0.819,0.109,0.451,87.057,garage
0.544,0.337,-9.846,1,0.357,6.34e-05,0.085,0.667,192.685,garage
0.325,0.682,-5.554,0,2.24e-05,0.0166,0.195,0.644,175.417,garage
0.68,0.259,-13.947,1,0.495,0.753,0.337,0.162,95.964,garage
0.621,0.252,-14.359,1,0.435,0.467,0.0941,0.336,92.586,garage
0.191,0.928,-3.051,1,0.018,1.07e-05,0.16,0.601,156.139,garage
0.556,0.563,-6.731,1,0.04,0.9,0.245,0.349,83.9,garage
0.368,0.921,-4.897,0,0.000716,0.0449,0.295,0.451,119.113,garage
0.314,0.9,-4.216,0,0.000138,0.536,0.21,0.398,106.816,garage
0.608,0.952,-3.132,0,0.0175,0.0,0.231,0.855,122.454,garage
0.649,0.842,-6.14,0,0.00109,6.7e-06,0.386,0.849,120.085,garage
0.639,0.509,-10.354,1,0.002,0.000485,0.0834,0.739,100.157,garage
0.428,0.365,-11.889,0,0.78,0.0033,0.113,0.236,94.033,garage
0.597,0.864,-5.629,1,0.261,0.0747,0.0973,0.55,130.079,garage
0.589,0.895,-6.912,1,0.315,0.52,0.697,0.942,105.162,garage
0.374,0.921,-6.918,1,0.0356,0.646,0.386,0.484,138.795,garage
0.513,0.369,-10.899,1,0.634,0.0139,0.186,0.311,72.062,garage
0.522,0.753,-9.301,1,0.654,0.957,0.27,0.526,117.128,garage
0.463,0.749,-6.631,1,0.255,0.24,0.341,0.326,100.799,garage
0.359,0.888,-6.037,1,0.00449,0.71,0.158,0.803,156.645,garage
0.682,0.9,-5.028,1,0.0884,0.063,0.0685,0.937,100.721,garage
0.279,0.846,-5.618,1,0.101,9.77e-05,0.115,0.362,146.376,garage
0.323,0.939,-5.271,1,0.000797,0.0321,0.106,0.413,159.391,garage
0.529,0.871,-8.708,1,0.0229,0.155,0.419,0.109,120.736,garage
0.456,0.982,-4.269,0,0.000503,0.543,0.312,0.517,108.568,garage
0.444,0.644,-9.469,1,0.00405,0.0477,0.103,0.806,157.423,garage
0.285,0.539,-8.359,1,0.0541,0.000607,0.0967,0.235,137.83,garage
0.237,0.894,-4.563,1,0.0757,6.1e-06,0.558,0.14,151.478,garage
0.715,0.612,-7.865,0,0.312,0.905,0.324,0.345,124.022,garage
0.655,0.811,-4.89,1,0.0132,4.23e-06,0.0788,0.873,146.989,garage
0.328,0.952,-8.132,1,3.27e-05,0.00812,0.355,0.456,113.042,garage
0.561,0.462,-5.445,1,0.237,0.0,0.354,0.533,150.318,garage
0.763,0.432,-12.528,0,0.947,0.0247,0.113,0.883,97.676,garage
0.46,0.721,-7.347,1,0.564,0.613,0.14,0.598,84.426,garage
0.256,0.908,-5.884,1,0.00092,0.768,0.0473,0.0849,143.82,garage
0.603,0.768,-4.515,0,0.0542,0.726,0.36,0.476,135.095,garage
0.282,0.547,-8.621,1,0.03,0.888,0.104,0.133,151.468,garage
0.363,0.919,-4.094,1,0.000209,0.726,0.626,0.692,106.501,garage
0.775,0.855,-5.87,1,0.00886,1.24e-05,0.383,0.659,124.912,garage
0.341,0.409,-17.791,0,0.694,0.987,0.36,0.505,143.168,garage
0.652,0.433,-12.873,0,0.76,0.784,0.229,0.397,123.946,garage
0.571,0.307,-17.542,0,0.689,0.926,0.128,0.447,129.227,garage
0.548,0.58,-10.046,1,0.414,0.391,0.108,0.0473,121.964,garage
0.68,0.64,-6.691,0,0.29,0.00593,0.124,0.738,105.981,garage
0.623,0.709,-9.818,0,0.102,0.0,0.0967,0.948,122.394,garage
0.431,0.871,-6.846,1,0.00102,0.881,0.379,0.667,137.895,garage
0.725,0.618,-9.842,0,0.325,0.000133,0.384,0.479,112.681,afrobeat
0.572,0.73,-12.687,1,8.14e-05,0.822,0.105,0.815,129.706,afrobeat
0.507,0.905,-7.304,0,0.0967,0.431,0.369,0.579,97.327,afrobeat
0.536,0.734,-14.068,1,0.0785,0.712,0.181,0.689,133.655,afrobeat
0.726,0.871,-4.826,0,0.0714,7.87e-06,0.157,0.773,175.999,afrobeat
0.637,0.671,-6.762,0,0.0869,0.0,0.665,0.593,97.602,afrobeat
0.868,0.793,-3.828,1,0.255,1.31e-06,0.0884,0.972,121.977,afrobeat
0.714,0.889,-4.857,1,0.0483,4.02e-05,0.413,0.935,122.757,afrobeat
0.489,0.557,-6.027,1,0.0329,0.0,0.208,0.11,135.907,afrobeat
0.778,0.76,-6.408,1,0.521,0.0747,0.175,0.895,122.108,afrobeat
0.771,0.735,-7.033,1,0.0142,0.763,0.319,0.95,107.975,afrobeat
0.641,0.884,-5.472,1,0.0567,0.0,0.0219,0.883,104.962,afrobeat
0.58,0.8,-7.528,1,0.281,0.0,0.0708,0.483,81.303,afrobeat
0.603,0.921,-3.555,0,0.198,0.00035,0.133,0.816,122.978,afrobeat
0.285,0.513,-7.324,1,0.656,0.0,0.127,0.221,82.303,afrobeat
0.852,0.442,-9.292,1,0.446,0.228,0.0879,0.946,107.426,afrobeat
0.431,0.328,-17.312,1,0.503,0.00107,0.347,0.695,90.316,afrobeat
0.739,0.886,-5.927,1,0.553,0.0112,0.307,0.814,145.02,afrobeat
0.694,0.82,-7.885,0,0.113,0.897,0.147,0.588,99.922,afrobeat
0.517,0.966,-5.724,0,0.000439,0.0864,0.123,0.711,98.14,afrobeat
0.666,0.528,-6.618,1,0.752,1.02e-05,0.0897,0.532,133.916,afrobeat
0.528,0.967,-8.212,0,0.0143,0.429,0.361,0.725,128.446,afrobeat
0.612,0.876,-7.668,0,0.22,0.399,0.0863,0.677,123.866,afrobeat
0.58,0.8,-7.528,1,0.281,0.0,0.0708,0.483,81.303,afrobeat
0.887,0.568,-10.146,0,0.263,0.00285,0.0951,0.127,127.923,afrobeat
0.513,0.845,-8.334,1,0.0152,0.848,0.345,0.706,130.117,afrobeat
0.427,0.59,-12.379,0,0.82,0.834,0.241,0.722,121.578,afrobeat
0.701,0.739,-5.209,0,0.0855,0.00369,0.0887,0.247,100.981,afrobeat
0.836,0.709,-9.135,0,0.154,0.392,0.0894,0.969,145.952,afrobeat
0.735,0.864,-4.801,1,0.00434,0.598,0.765,0.851,90.037,afrobeat
0.644,0.823,-6.564,1,0.145,0.194,0.12,0.508,104.967,afrobeat
0.436,0.915,-5.147,0,0.405,0.88,0.0748,0.776,88.39,afrobeat
0.58,0.984,-5.592,1,0.367,0.751,0.115,0.5,136.671,afrobeat
0.698,0.765,-8.764,1,0.0888,0.825,0.0906,0.332,100.012,afrobeat
0.785,0.862,-7.252,1,0.016,0.947,0.108,0.682,106.052,afrobeat
0.77,0.797,-4.778,1,0.555,0.000122,0.0928,0.964,96.879,afrobeat
0.501,0.911,-6.49,0,0.0342,0.165,0.512,0.724,82.34,afrobeat
0.682,0.703,-6.92,1,0.356,0.00012,0.116,0.575,91.973,afrobeat
0.735,0.681,-7.757,1,0.673,0.0,0.0584,0.968,90.003,afrobeat
0.536,0.702,-5.748,1,0.2,0.0,0.147,0.711,82.83,afrobeat
0.44,0.682,-6.555,1,0.0422,0.907,0.103,0.397,168.385,afrobeat
0.729,0.807,-5.803,1,0.117,2.93e-05,0.072,0.488,98.969,afrobeat
0.756,0.652,-5.466,1,0.742,8.49e-06,0.079,0.697,115.83,afrobeat
0.76,0.649,-9.064,0,0.0417,0.0,0.0825,0.715,105.009,afrobeat
0.634,0.892,-4.395,0,0.0183,0.000177,0.233,0.648,99.998,afrobeat
0.793,0.913,-3.816,0,0.324,3.25e-06,0.092,0.533,108.013,afrobeat
0.723,0.558,-7.514,0,0.344,1.4e-06,0.115,0.547,103.983,afrobeat
0.573,0.856,-7.321,0,0.0736,0.79,0.0889,0.929,103.748,afrobeat
0.568,0.901,-5.337,1,0.0894,0.000215,0.184,0.745,78.567,afrobeat
0.622,0.907,-9.021,1,0.0381,0.0902,0.0819,0.825,125.77,afrobeat
0.538,0.379,-10.031,1,0.222,0.774,0.111,0.533,175.949,afrobeat
0.564,0.62,-7.976,0,0.0443,0.0133,0.0798,0.487,180.008,afrobeat
0.605,0.835,-6.477,0,0.0764,0.0,0.122,0.903,171.958,afrobeat
0.71,0.615,-7.143,1,0.0207,9.14e-05,0.428,0.605,95.0,afrobeat
0.549,0.901,-6.208,1,0.721,0.0,0.913,0.35,152.298,afrobeat
0.434,0.87,-7.957,1,0.0146,0.78,0.225,0.898,124.228,afrobeat
0.826,0.744,-8.207,1,0.396,0.901,0.0672,0.977,144.981,afrobeat
0.776,0.8,-4.704,0,0.00631,0.0731,0.35,0.583,143.989,afrobeat
0.564,0.483,-7.82,0,0.53,3.09e-06,0.0679,0.569,101.095,afrobeat
0.777,0.598,-13.803,0,0.023,0.89,0.106,0.684,100.007,afrobeat
0.793,0.913,-3.816,0,0.324,3.25e-06,0.092,0.533,108.013,afrobeat
0.777,0.598,-13.803,0,0.023,0.89,0.106,0.684,100.007,afrobeat
0.795,0.664,-10.679,1,0.188,0.89,0.172,0.854,136.029,afrobeat
0.566,0.621,-5.62,1,0.00773,0.0323,0.257,0.402,150.033,afrobeat
0.827,0.604,-8.976,0,0.643,1.86e-05,0.163,0.766,140.923,afrobeat
0.615,0.397,-17.526,0,0.301,0.886,0.0277,0.916,169.0,afrobeat
0.688,0.897,-5.623,1,0.467,0.706,0.0332,0.942,113.784,afrobeat
0.484,0.572,-6.248,0,0.245,0.0,0.177,0.397,138.342,afrobeat
0.739,0.58,-6.879,1,0.173,0.811,0.0761,0.626,108.304,afrobeat
0.858,0.912,-8.237,1,0.173,0.0254,0.0448,0.798,122.496,afrobeat
0.614,0.629,-5.336,1,0.307,3.11e-05,0.163,0.755,90.524,afrobeat
0.696,0.415,-12.57,1,0.169,0.847,0.0888,0.637,95.801,afrobeat
0.735,0.637,-9.044,0,0.715,0.915,0.179,0.964,83.352,afrobeat
0.528,0.967,-8.212,0,0.0143,0.429,0.361,0.725,128.446,afrobeat
0.82,0.587,-6.91,1,0.231,0.0,0.117,0.55,100.014,afrobeat
0.868,0.793,-3.828,1,0.255,1.31e-06,0.0884,0.972,121.977,afrobeat
0.479,0.719,-7.075,0,0.214,4.85e-05,0.166,0.699,113.017,afrobeat
0.719,0.828,-7.509,0,0.0935,0.152,0.149,0.96,104.036,afrobeat
0.603,0.849,-8.917,0,0.1,0.138,0.106,0.674,143.027,afrobeat
0.686,0.212,-16.961,1,0.791,5.73e-05,0.288,0.189,134.12,afrobeat
0.714,0.532,-9.327,1,0.573,0.0,0.0909,0.795,129.972,afrobeat
0.73,0.736,-6.807,1,0.763,0.00369,0.119,0.937,139.961,afrobeat
0.677,0.268,-20.8,1,0.817,0.152,0.694,0.62,151.64,afrobeat
0.7,0.933,-4.084,1,0.166,0.195,0.0501,0.863,115.711,afrobeat
0.517,0.858,-5.168,0,0.132,0.0,0.092,0.55,100.04,afrobeat
0.695,0.514,-9.933,1,0.283,0.00019,0.116,0.439,132.065,afrobeat
0.783,0.491,-9.672,1,0.044,0.000361,0.147,0.339,134.955,afrobeat
0.637,0.818,-6.851,1,0.19,0.0,0.102,0.599,90.571,afrobeat
0.619,0.585,-11.715,1,0.00463,0.882,0.35,0.642,167.942,afrobeat
0.651,0.861,-6.625,0,0.43,0.0,0.981,0.8,98.474,afrobeat
0.758,0.728,-5.127,1,0.00343,0.000182,0.294,0.846,120.961,afrobeat
0.656,0.809,-8.175,0,0.000881,0.886,0.105,0.872,132.404,afrobeat
0.422,0.862,-6.534,0,0.602,0.00904,0.294,0.826,80.526,afrobeat
0.759,0.914,-7.616,1,0.0186,0.803,0.342,0.727,109.998,afrobeat
0.564,0.903,-6.173,1,0.0221,0.00198,0.3,0.568,164.047,afrobeat
0.648,0.68,-9.002,0,0.549,9.98e-06,0.0417,0.959,115.9,afrobeat
0.615,0.397,-17.526,0,0.301,0.886,0.0277,0.916,169.0,afrobeat
0.606,0.914,-3.337,1,0.00457,5.36e-06,0.203,0.944,96.243,afrobeat
0.836,0.709,-9.135,0,0.154,0.392,0.0894,0.969,145.952,afrobeat
0.808,0.841,-5.99,1,0.402,0.00048,0.185,0.891,106.477,afrobeat
0.55,0.871,-4.931,1,0.0483,0.815,0.177,0.888,131.439,afrobeat
0.712,0.225,-10.017,1,0.93,0.001,0.123,0.429,87.52,afrobeat
0.876,0.72,-9.916,0,0.032,0.000164,0.0431,0.901,132.984,afrobeat
0.875,0.761,-5.556,1,0.162,0.0,0.256,0.912,129.911,afrobeat
0.6,0.826,-5.654,1,0.0555,0.0,0.0835,0.77,98.046,afrobeat
0.682,0.569,-6.317,1,0.206,0.0,0.0896,0.546,151.09,afrobeat
0.736,0.938,-4.176,1,0.168,5.29e-05,0.215,0.561,104.981,afrobeat
0.615,0.694,-10.525,1,0.287,0.826,0.121,0.745,135.861,afrobeat
0.427,0.59,-12.379,0,0.82,0.834,0.241,0.722,121.578,afrobeat
0.634,0.892,-4.395,0,0.0183,0.000177,0.233,0.648,99.998,afrobeat
0.683,0.783,-7.155,0,0.0941,0.84,0.104,0.634,141.94,afrobeat
0.72,0.441,-9.626,0,0.668,3.96e-05,0.116,0.309,96.01,afrobeat
0.882,0.722,-8.223,0,0.57,0.0,0.118,0.941,140.028,afrobeat
0.71,0.615,-7.143,1,0.0207,9.14e-05,0.428,0.605,95.0,afrobeat
0.536,0.734,-14.068,1,0.0785,0.712,0.181,0.689,133.655,afrobeat
0.785,0.671,-7.913,1,0.019,0.748,0.203,0.601,122.966,afrobeat
0.428,0.3,-10.214,0,0.638,5.18e-05,0.0987,0.278,81.403,afrobeat
0.723,0.636,-10.265,0,0.3,2.37e-05,0.144,0.813,79.958,afrobeat
0.546,0.54,-5.879,0,0.0292,0.0,0.11,0.453,87.967,afrobeat
0.575,0.441,-9.141,0,0.806,0.000432,0.108,0.665,98.868,afrobeat
0.719,0.736,-12.658,0,0.447,0.933,0.121,0.372,123.326,afrobeat
0.836,0.709,-9.135,0,0.154,0.392,0.0894,0.969,145.952,afrobeat
0.642,0.933,-5.562,1,0.00928,2.31e-05,0.337,0.743,131.982,afrobeat
0.343,0.472,-17.477,0,0.314,2.26e-06,0.866,0.764,93.945,afrobeat
0.618,0.825,-6.014,1,0.484,0.0,0.139,0.896,79.439,afrobeat
0.815,0.618,-8.167,1,0.0231,0.824,0.142,0.964,119.882,afrobeat
0.766,0.696,-7.859,0,0.0988,4.73e-05,0.557,0.521,107.977,afrobeat
0.718,0.458,-8.916,1,0.382,0.000813,0.0666,0.569,170.92,afrobeat
0.731,0.575,-6.252,0,0.703,0.0,0.121,0.704,143.986,afrobeat
0.438,0.737,-6.648,0,0.00038,0.00358,0.339,0.402,113.957,afrobeat
0.875,0.684,-6.257,1,0.0284,3.55e-05,0.206,0.926,115.031,afrobeat
0.64,0.984,-7.348,1,0.123,0.705,0.107,0.775,113.508,afrobeat
0.58,0.8,-7.528,1,0.281,0.0,0.0708,0.483,81.303,afrobeat
0.615,0.694,-10.525,1,0.287,0.826,0.121,0.745,135.861,afrobeat
0.673,0.697,-6.953,1,0.518,0.831,0.256,0.911,107.46,afrobeat
0.757,0.84,-7.052,1,0.0278,0.0335,0.147,0.734,112.081,afrobeat
0.778,0.619,-10.109,0,0.623,0.000922,0.144,0.684,102.017,afrobeat
0.651,0.371,-8.62,1,0.56,1.13e-05,0.112,0.589,78.718,afrobeat
0.853,0.607,-7.932,1,0.00186,0.00339,0.0897,0.187,104.984,afrobeat
0.803,0.661,-10.578,0,0.544,0.402,0.0563,0.96,140.018,afrobeat
0.469,0.824,-10.785,1,0.478,0.268,0.076,0.781,220.081,afrobeat
0.794,0.736,-5.008,1,0.27,0.000972,0.0734,0.872,126.032,afrobeat
0.595,0.633,-9.633,1,0.0172,0.209,0.0911,0.888,146.919,afrobeat
0.83,0.842,-4.391,1,0.136,0.00397,0.0614,0.768,118.023,afrobeat
0.588,0.711,-8.105,1,0.924,0.00698,0.31,0.951,145.818,afrobeat
0.645,0.551,-10.301,0,0.594,0.00532,0.0746,0.774,96.225,afrobeat
0.667,0.218,-10.563,0,0.941,1.45e-06,0.191,0.224,113.842,afrobeat
0.688,0.763,-8.545,1,0.0111,1.3e-05,0.218,0.713,99.022,afrobeat
0.797,0.69,-7.565,0,0.0805,0.00972,0.0613,0.705,114.097,afrobeat
0.86,0.548,-7.875,1,0.573,0.859,0.162,0.905,138.786,afrobeat
0.785,0.862,-7.252,1,0.016,0.947,0.108,0.682,106.052,afrobeat
0.845,0.849,-5.77,0,0.711,0.0,0.329,0.808,106.873,afrobeat
0.86,0.457,-9.046,1,0.0598,0.584,0.102,0.672,114.972,afrobeat
0.748,0.808,-6.1,1,0.501,0.364,0.0848,0.974,142.363,afrobeat
0.738,0.717,-13.001,0,0.473,1.39e-05,0.21,0.936,134.668,afrobeat
0.713,0.605,-8.45,1,0.733,3.13e-06,0.552,0.885,100.014,afrobeat
0.643,0.787,-5.843,0,0.339,0.0,0.34,0.747,140.279,afrobeat
0.793,0.436,-7.624,0,0.132,0.0143,0.0651,0.821,142.011,afrobeat
0.761,0.382,-8.703,1,0.0279,0.00676,0.0562,0.966,116.887,afrobeat
0.788,0.574,-9.068,1,0.0626,0.0,0.203,0.764,160.027,afrobeat
0.672,0.942,-5.145,0,0.386,0.0142,0.384,0.574,131.45,afrobeat
0.793,0.913,-3.816,0,0.324,3.25e-06,0.092,0.533,108.013,afrobeat
0.751,0.688,-8.023,1,0.102,0.84,0.0799,0.403,120.96,afrobeat
0.758,0.803,-4.762,0,0.0336,4.08e-06,0.203,0.791,108.015,afrobeat
0.776,0.673,-6.067,0,0.427,0.486,0.261,0.617,141.032,afrobeat
0.763,0.871,-8.779,0,0.0238,0.14,0.438,0.618,101.199,afrobeat
0.688,0.864,-4.957,0,0.269,0.000172,0.0357,0.667,180.052,afrobeat
0.55,0.921,-6.961,1,0.377,2.37e-05,0.312,0.76,117.833,afrobeat
0.537,0.854,-5.375,0,0.295,0.0,0.0684,0.786,84.894,afrobeat
0.635,0.822,-7.123,0,0.000989,0.114,0.247,0.601,103.05,afrobeat
0.698,0.63,-8.342,0,0.239,0.519,0.087,0.855,100.014,afrobeat
0.788,0.917,-6.353,0,0.117,0.741,0.0843,0.747,108.991,afrobeat
0.483,0.887,-8.489,0,0.977,0.000231,0.292,0.613,74.325,afrobeat
0.887,0.568,-10.146,0,0.263,0.00285,0.0951,0.127,127.923,afrobeat
0.745,0.93,-4.826,1,0.334,0.00235,0.153,0.96,154.929,afrobeat
0.637,0.715,-7.032,0,0.0518,4.65e-05,0.122,0.347,109.859,afrobeat
0.643,0.507,-6.524,0,0.927,0.854,0.0736,0.611,116.743,afrobeat
0.553,0.773,-6.446,1,0.173,0.865,0.185,0.597,96.617,afrobeat
0.778,0.711,-11.367,1,0.352,0.0473,0.969,0.858,108.127,afrobeat
0.572,0.874,-7.523,0,0.525,8.57e-06,0.711,0.681,94.006,afrobeat
0.611,0.738,-7.341,0,0.142,0.00837,0.0575,0.725,119.791,afrobeat
0.605,0.749,-9.748,1,0.419,0.0712,0.2,0.964,143.065,afrobeat
0.436,0.915,-5.147,0,0.405,0.88,0.0748,0.776,88.39,afrobeat
0.817,0.794,-8.324,1,0.0563,0.229,0.0687,0.921,116.423,afrobeat
0.575,0.771,-5.977,1,0.199,0.00019,0.0882,0.696,77.394,afrobeat
0.506,0.621,-9.928,0,0.326,0.000928,0.0977,0.761,97.109,afrobeat
0.575,0.771,-5.977,1,0.199,0.00019,0.0882,0.696,77.394,afrobeat
0.764,0.282,-10.46,0,0.77,0.0833,0.0592,0.504,135.736,afrobeat
0.701,0.94,-2.963,1,0.0619,0.0288,0.0962,0.945,139.497,afrobeat
0.647,0.386,-10.388,1,0.67,0.906,0.146,0.491,80.833,afrobeat
0.647,0.386,-10.388,1,0.67,0.906,0.146,0.491,80.833,afrobeat
0.758,0.803,-4.762,0,0.0336,4.08e-06,0.203,0.791,108.015,afrobeat
0.868,0.793,-3.828,1,0.255,1.31e-06,0.0884,0.972,121.977,afrobeat
0.892,0.708,-9.041,0,0.0395,0.00147,0.0335,0.949,127.002,afrobeat
0.692,0.98,-4.335,0,0.106,0.795,0.285,0.686,114.956,afrobeat
0.683,0.83,-5.994,0,0.54,0.629,0.0595,0.883,127.237,afrobeat
0.603,0.984,-6.256,1,0.174,0.851,0.131,0.922,131.249,afrobeat
0.656,0.809,-8.175,0,0.000881,0.886,0.105,0.872,132.404,afrobeat
0.726,0.871,-4.826,0,0.0714,7.87e-06,0.157,0.773,175.999,afrobeat
0.803,0.661,-10.578,0,0.544,0.402,0.0563,0.96,140.018,afrobeat
0.776,0.788,-7.785,1,0.0732,0.0578,0.0773,0.871,99.91,afrobeat
0.558,0.778,-6.747,1,0.000658,0.663,0.134,0.385,131.049,afrobeat
0.463,0.996,-6.017,1,0.000356,0.847,0.139,0.671,182.069,afrobeat
0.547,0.356,-10.199,0,0.954,0.917,0.0891,0.504,81.032,afrobeat
0.823,0.93,-4.663,1,0.419,0.00734,0.0519,0.487,105.017,afrobeat
0.547,0.627,-7.311,0,0.0513,0.00145,0.112,0.615,174.967,afrobeat
0.683,0.83,-5.994,0,0.54,0.629,0.0595,0.883,127.237,afrobeat
0.697,0.878,-7.686,0,0.0557,0.000552,0.0918,0.751,102.012,afrobeat
0.668,0.874,-2.771,1,0.587,0.0,0.109,0.836,107.346,afrobeat
0.677,0.799,-6.388,1,0.0397,0.144,0.0797,0.775,125.041,afrobeat
0.683,0.783,-7.155,0,0.0941,0.84,0.104,0.634,141.94,afrobeat
0.619,0.585,-11.715,1,0.00463,0.882,0.35,0.642,167.942,afrobeat
0.683,0.852,-4.568,0,0.179,0.00309,0.296,0.635,108.033,afrobeat
0.658,0.715,-7.416,0,0.0174,0.0,0.307,0.543,189.895,afrobeat
0.814,0.824,-9.559,1,0.219,0.898,0.0869,0.902,129.01,afrobeat
0.701,0.702,-10.323,0,0.525,0.0486,0.235,0.885,110.721,afrobeat
0.762,0.512,-8.633,0,0.772,0.00183,0.183,0.576,96.428,afrobeat
0.55,0.557,-6.875,1,0.0623,0.000231,0.154,0.439,111.383,afrobeat
0.616,0.476,-11.388,1,0.687,0.599,0.0991,0.862,80.318,afrobeat
0.697,0.878,-7.686,0,0.0557,0.000552,0.0918,0.751,102.012,afrobeat
0.675,0.731,-6.186,0,0.247,6.17e-06,0.571,0.897,95.1,afrobeat
0.804,0.625,-7.852,1,0.488,0.000732,0.117,0.766,99.914,afrobeat
0.723,0.782,-5.127,0,0.738,0.0128,0.0864,0.98,167.865,afrobeat
0.864,0.623,-5.966,1,0.452,0.00967,0.105,0.84,132.008,afrobeat
0.74,0.866,-5.414,1,0.00709,0.0512,0.0831,0.797,119.98,afrobeat
0.782,0.935,-5.135,0,0.127,0.0184,0.17,0.853,123.248,afrobeat
0.763,0.871,-8.779,0,0.0238,0.14,0.438,0.618,101.199,afrobeat
0.714,0.431,-9.564,0,0.781,0.00816,0.116,0.501,125.94,afrobeat
0.569,0.907,-5.619,0,0.602,4.35e-05,0.862,0.562,94.346,afrobeat
0.675,0.588,-7.168,1,0.789,0.0,0.95,0.879,79.989,afrobeat
0.891,0.855,-3.991,1,0.0234,0.0215,0.0799,0.527,115.0,afrobeat
0.572,0.73,-12.687,1,8.14e-05,0.822,0.105,0.815,129.706,afrobeat
0.486,0.803,-6.157,1,7.89e-05,0.854,0.222,0.253,105.904,afrobeat
0.739,0.886,-5.927,1,0.553,0.0112,0.307,0.814,145.02,afrobeat
0.86,0.457,-9.046,1,0.0598,0.584,0.102,0.672,114.972,afrobeat
0.836,0.709,-9.135,0,0.154,0.392,0.0894,0.969,145.952,afrobeat
0.851,0.498,-7.259,1,0.741,0.888,0.162,0.896,129.1,afrobeat
0.457,0.332,-10.365,1,0.791,8.22e-06,0.102,0.305,164.096,afrobeat
0.844,0.915,-4.06,0,0.393,0.00238,0.0847,0.872,145.997,afrobeat
0.778,0.871,-6.088,1,0.35,0.00915,0.0628,0.961,123.06,afrobeat
0.725,0.875,-7.267,0,0.0513,0.227,0.0923,0.725,155.057,afrobeat
0.535,0.344,-10.61,1,0.816,0.000192,0.34,0.275,152.381,afrobeat
0.75,0.705,-9.782,1,0.198,1.13e-06,0.0862,0.815,119.898,afrobeat
0.571,0.845,-6.674,1,0.0484,0.734,0.139,0.586,128.627,afrobeat
0.767,0.823,-7.006,0,0.138,0.000522,0.123,0.812,107.857,afrobeat
0.753,0.877,-7.837,0,0.00721,0.247,0.0695,0.866,97.985,afrobeat
0.699,0.62,-4.885,1,0.0887,0.0,0.17,0.311,158.04,afrobeat
0.542,0.869,-6.18,1,0.225,0.891,0.0453,0.962,190.509,afrobeat
0.525,0.424,-9.356,0,0.00552,0.0044,0.062,0.631,203.01,afrobeat
0.57,0.386,-13.635,1,0.646,8.95e-05,0.18,0.316,150.141,afrobeat
0.666,0.761,-5.472,1,0.000143,0.712,0.112,0.797,143.035,afrobeat
0.784,0.597,-6.307,1,0.685,0.000273,0.11,0.961,81.984,afrobeat
0.771,0.809,-5.36,1,0.214,0.0,0.0631,0.873,101.066,afrobeat
0.569,0.704,-10.146,1,0.13,0.0,0.0725,0.865,104.725,afrobeat
0.737,0.571,-6.756,0,0.0585,0.000707,0.126,0.655,119.054,afrobeat
0.496,0.594,-7.131,0,0.437,0.0,0.244,0.73,172.031,afrobeat
0.875,0.684,-6.257,1,0.0284,3.55e-05,0.206,0.926,115.031,afrobeat
0.76,0.649,-9.064,0,0.0417,0.0,0.0825,0.715,105.009,afrobeat
